inventory_id,store_id,product_id,stock_on_hand,store_name,store_city,store_location,store_open_date,year_operation
1272,40,27,25,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1273,40,28,0,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1274,40,29,1,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1275,40,30,28,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1276,40,31,5,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1277,40,32,7,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1278,40,33,16,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1279,40,34,5,Maven Toys Toluca 2,Toluca,Commercial,2014-05-27,2
1280,41,1,21,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1281,41,2,19,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1282,41,3,63,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1283,41,4,0,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1284,41,5,8,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1285,41,6,7,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1286,41,7,14,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1287,41,8,32,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1288,41,9,18,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1289,41,10,94,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1290,41,11,0,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1291,41,12,19,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1292,41,13,6,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1293,41,14,6,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1294,41,15,6,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1295,41,16,17,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1296,41,17,3,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1297,41,18,9,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1298,41,19,100,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1299,41,20,17,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1300,41,21,29,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1301,41,22,9,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1302,41,23,19,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1303,41,24,4,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1304,41,25,19,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1305,41,26,2,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1306,41,27,25,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1307,41,28,0,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1308,41,29,0,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1309,41,30,74,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1310,41,31,18,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1311,41,32,29,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1312,41,33,13,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1313,41,34,15,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1314,41,35,10,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01,2
1315,42,1,8,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1316,42,2,10,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1317,42,3,32,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1318,42,4,11,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1319,42,5,12,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1320,42,6,29,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1321,42,7,7,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1322,42,8,54,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1323,42,9,30,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1324,42,10,39,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1325,42,11,20,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1326,42,12,10,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1327,42,13,7,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1328,42,14,13,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1329,42,15,3,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1330,42,16,0,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1331,42,17,11,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1332,42,18,21,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1333,42,19,44,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1334,42,20,8,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1335,42,21,69,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1336,42,22,7,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1337,42,23,31,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1338,42,24,69,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1339,42,25,46,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1340,42,26,18,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1341,42,27,23,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1342,42,28,0,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1343,42,29,35,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1344,42,30,9,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1345,42,31,11,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1346,42,32,4,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1347,42,33,18,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1348,42,34,34,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1349,42,35,13,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27,2
1350,43,1,24,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1351,43,2,8,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1352,43,3,20,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1353,43,6,18,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1354,43,7,25,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1355,43,8,71,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1356,43,9,4,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1357,43,10,49,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1358,43,11,3,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1359,43,12,3,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1360,43,13,12,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1361,43,14,16,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1362,43,15,10,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1363,43,17,18,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1364,43,18,16,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1365,43,19,17,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1366,43,21,9,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1367,43,23,2,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1368,43,24,16,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1369,43,25,55,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1370,43,26,6,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1371,43,27,29,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1372,43,28,4,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1373,43,29,9,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1374,43,30,14,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1375,43,31,18,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1376,43,32,38,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1377,43,33,5,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1378,43,34,7,Maven Toys Durango 1,Durango,Downtown,2014-06-30,2
1379,44,1,0,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1380,44,2,4,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1381,44,3,19,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1382,44,5,14,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1383,44,6,2,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1384,44,7,17,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1385,44,8,33,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1386,44,10,41,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1387,44,11,0,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1388,44,14,7,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1389,44,15,4,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1390,44,16,3,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1391,44,17,10,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1392,44,18,117,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1393,44,24,6,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1394,44,25,26,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1395,44,27,24,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1396,44,30,26,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1397,44,31,8,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1398,44,32,29,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1399,44,33,0,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1400,44,34,22,Maven Toys Puebla 3,Puebla,Residential,2014-12-27,2
1401,45,1,26,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1402,45,2,23,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1403,45,3,63,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1404,45,6,8,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1405,45,7,15,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1406,45,8,8,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1407,45,9,0,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1408,45,10,42,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1409,45,11,10,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1410,45,12,8,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1411,45,13,15,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1412,45,14,18,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1413,45,15,19,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1414,45,17,4,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1415,45,18,14,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1416,45,19,75,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1417,45,21,14,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1418,45,23,16,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1419,45,24,26,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1420,45,25,57,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1421,45,26,14,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1422,45,27,14,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1423,45,28,0,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1424,45,29,4,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1425,45,30,36,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1426,45,31,6,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1427,45,32,6,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1428,45,33,7,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1429,45,34,3,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21,1
1430,46,1,11,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1431,46,2,3,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1432,46,3,24,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1433,46,6,65,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1434,46,7,15,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1435,46,8,74,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1436,46,9,22,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1437,46,10,71,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1438,46,11,12,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1439,46,12,13,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1440,46,13,6,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1441,46,14,29,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1442,46,15,6,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1443,46,17,40,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1444,46,18,21,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1445,46,19,58,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1446,46,21,2,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1447,46,23,23,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1448,46,24,10,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1449,46,25,37,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1450,46,26,14,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1451,46,27,25,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1452,46,28,1,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1453,46,29,3,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1454,46,30,9,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1455,46,31,13,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1456,46,32,8,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1457,46,33,11,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1458,46,34,24,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31,1
1459,47,1,11,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1460,47,2,15,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1461,47,3,74,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1462,47,6,11,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1463,47,7,4,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1464,47,8,70,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1465,47,9,6,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1466,47,10,20,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1467,47,11,10,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1468,47,12,5,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1469,47,13,15,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1470,47,14,11,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1471,47,15,3,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1472,47,17,8,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1473,47,18,12,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1474,47,19,68,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1475,47,21,25,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1476,47,23,29,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1477,47,24,24,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1478,47,25,14,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1479,47,26,23,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1480,47,27,36,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1481,47,28,4,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1482,47,29,10,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1483,47,30,36,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1484,47,31,48,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1485,47,32,6,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1486,47,33,13,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1487,47,34,3,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21,1
1488,48,1,3,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1489,48,2,23,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1490,48,3,35,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1491,48,4,15,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1492,48,5,9,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1493,48,6,6,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1494,48,7,28,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1495,48,8,100,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1496,48,9,13,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1497,48,10,52,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1498,48,11,6,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1499,48,12,1,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1500,48,13,56,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1501,48,14,11,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1502,48,15,3,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1503,48,16,5,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1504,48,17,9,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1505,48,18,10,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1506,48,19,59,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1507,48,20,10,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1508,48,21,8,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1509,48,22,2,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1510,48,23,1,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1511,48,24,40,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1512,48,25,23,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1513,48,26,2,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1514,48,27,17,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1515,48,28,1,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1516,48,29,20,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1517,48,30,49,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1518,48,31,41,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1519,48,32,7,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1520,48,33,0,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1521,48,34,39,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1522,48,35,3,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23,0
1523,49,1,30,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1524,49,2,0,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1525,49,3,14,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1526,49,4,19,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1527,49,5,13,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1528,49,6,23,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1529,49,7,24,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1530,49,8,77,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1531,49,9,25,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1532,49,10,36,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1533,49,11,18,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1534,49,12,14,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1535,49,13,18,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1536,49,14,37,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1537,49,15,0,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1538,49,16,1,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1539,49,17,9,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1540,49,18,36,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1541,49,19,48,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1542,49,20,13,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1543,49,21,37,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1544,49,22,8,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1545,49,23,18,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1546,49,24,23,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1547,49,25,23,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1548,49,26,19,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1549,49,27,32,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1550,49,28,10,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1551,49,29,12,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1552,49,30,3,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1553,49,31,51,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1554,49,32,11,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1555,49,33,15,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1556,49,34,2,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1557,49,35,19,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10,0
1558,50,1,18,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1559,50,2,49,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1560,50,3,22,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1561,50,4,16,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1562,50,5,3,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1563,50,6,27,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1564,50,7,13,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1565,50,8,51,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1566,50,9,7,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1567,50,10,34,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1568,50,11,20,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1569,50,12,0,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1570,50,13,15,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1571,50,14,32,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1572,50,15,16,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1573,50,16,5,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1574,50,17,6,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1575,50,18,51,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1576,50,19,40,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1577,50,20,17,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1578,50,21,36,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1579,50,22,1,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1580,50,23,23,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1581,50,24,10,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1582,50,25,34,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1583,50,26,9,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1584,50,27,14,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1585,50,28,0,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1586,50,29,15,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1587,50,30,4,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
1588,50,31,18,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18,0
